order_id,product,category,price,quantity,order_date
4926,Wallet,Accessories,880.24,1,2024-03-02
4927,Smartwatch,Electronics,439.84,3,2024-02-28
4928,Sweater,Clothing,1172.54,4,2024-02-23
4929,Bracelet,Accessories,436.42,1,2024-02-10
4930,Belt,Accessories,1329.75,1,2024-02-05
4931,Wallet,Accessories,1180.19,2,2024-02-07
4932,Shoes,Clothing,1131.38,4,2024-02-26
4933,Camera,Electronics,1356.29,1,2024-02-16
4934,Cap,Clothing,740.93,3,2024-02-27
4935,Tablet,Electronics,804.36,4,2024-02-22
4936,Watch,Accessories,858.26,5,2024-02-03
4937,Camera,Electronics,445.82,4,2024-02-13
4938,Backpack,Accessories,1193.54,5,2024-02-28
4939,Sweater,Clothing,916.34,2,2024-02-27
4940,Shoes,Clothing,675.2,5,2024-02-06
4941,Watch,Accessories,643.34,4,2024-02-17
4942,Sunglasses,Accessories,995.36,5,2024-02-15
4943,Jacket,Clothing,152.31,4,2024-02-15
4944,Wallet,Accessories,406.49,1,2024-02-14
4945,Headphones,Electronics,567.65,1,2024-02-16
4946,Belt,Accessories,632.7,4,2024-02-22
4947,Bracelet,Accessories,396.67,4,2024-02-07
4948,Tablet,Electronics,125.82,3,2024-02-27
4949,Bracelet,Accessories,664.3,1,2024-02-24
4950,Backpack,Accessories,1384.41,3,2024-02-14
4951,Laptop,Electronics,1276.55,4,2024-02-26
4952,Jeans,Clothing,238.82,1,2024-02-14
4953,Laptop,Electronics,314.44,2,2024-02-28
4954,Sunglasses,Accessories,352.62,2,2024-02-29
4955,Tablet,Electronics,86.76,1,2024-02-18
4956,Backpack,Accessories,323.78,2,2024-02-12
4957,Watch,Accessories,1008.97,1,2024-02-06
4958,Wallet,Accessories,879.19,4,2024-03-01
4959,Bracelet,Accessories,304.44,1,2024-02-04
4960,Watch,Accessories,310.69,3,2024-02-24
4961,Camera,Electronics,614.1,3,2024-02-20
4962,Watch,Accessories,422.55,3,2024-02-29
4963,Backpack,Accessories,1038.04,3,2024-02-20
4964,Backpack,Accessories,1470.91,5,2024-02-09
4965,Headphones,Electronics,980.17,4,2024-02-29
4966,T-shirt,Clothing,892.84,1,2024-02-20
4967,Sweater,Clothing,152.43,1,2024-02-01
4968,Backpack,Accessories,958.07,1,2024-02-02
4969,Smartwatch,Electronics,376.29,3,2024-02-04
4970,Wallet,Accessories,1158.61,5,2024-02-26
4971,Sweater,Clothing,543.45,1,2024-02-15
4972,Tablet,Electronics,1468.93,2,2024-02-28
4973,Camera,Electronics,617.96,1,2024-02-11
4974,Backpack,Accessories,398.33,5,2024-02-25
4975,Backpack,Accessories,1127.48,2,2024-02-23
4976,Smartwatch,Electronics,955.7,4,2024-02-28
4977,Bracelet,Accessories,915.26,3,2024-02-17
4978,Sunglasses,Accessories,470.31,5,2024-02-05
4979,Smartwatch,Electronics,1001.23,5,2024-02-03
4980,Mobile,Electronics,835.68,5,2024-02-17
4981,Laptop,Electronics,61.61,1,2024-03-01
4982,Backpack,Accessories,783.46,5,2024-02-13
4983,Smartwatch,Electronics,497.25,1,2024-02-29
4984,Belt,Accessories,208.4,2,2024-03-01
4985,Jeans,Clothing,1300.15,2,2024-02-26
4986,Bracelet,Accessories,92.91,3,2024-02-22
4987,Headphones,Electronics,594.38,3,2024-03-01
4988,Headphones,Electronics,670.81,3,2024-02-10
4989,Smartwatch,Electronics,521.86,5,2024-03-02
4990,Mobile,Electronics,21.49,4,2024-02-29
4991,Jeans,Clothing,180.21,2,2024-02-19
4992,Watch,Accessories,1204.0,2,2024-03-01
4993,Shoes,Clothing,1192.64,3,2024-02-12
4994,Laptop,Electronics,1291.73,4,2024-02-18
4995,Shoes,Clothing,1421.9,5,2024-02-09
4996,Watch,Accessories,1096.83,1,2024-02-18
4997,Bracelet,Accessories,363.1,4,2024-02-24
4998,Sunglasses,Accessories,1054.84,1,2024-02-01
4999,Laptop,Electronics,657.01,2,2024-03-02
5000,Bracelet,Accessories,1100.18,4,2024-02-08
5001,T-shirt,Clothing,156.09,1,2024-02-03
5002,Shoes,Clothing,1233.06,4,2024-02-07
5003,Sunglasses,Accessories,1412.64,4,2024-03-02
5004,Watch,Accessories,716.01,5,2024-02-19
5005,Sweater,Clothing,989.34,3,2024-02-17
5006,Sunglasses,Accessories,202.88,2,2024-02-19
5007,Backpack,Accessories,283.06,1,2024-02-23
5008,Smartwatch,Electronics,803.28,3,2024-02-13
5009,Smartwatch,Electronics,1229.67,1,2024-02-14
5010,Watch,Accessories,286.23,3,2024-02-19
5011,Jeans,Clothing,836.24,4,2024-02-20
5012,Smartwatch,Electronics,1099.43,3,2024-03-01
5013,Backpack,Accessories,1349.41,3,2024-02-13
5014,Camera,Electronics,469.8,4,2024-02-27
5015,Watch,Accessories,895.28,3,2024-02-08
5016,Jeans,Clothing,30.96,3,2024-02-13
5017,Smartwatch,Electronics,872.5,1,2024-02-24
5018,Cap,Clothing,877.85,1,2024-02-25
5019,Cap,Clothing,723.07,4,2024-02-07
5020,T-shirt,Clothing,961.81,1,2024-02-03
5021,Camera,Electronics,151.71,2,2024-02-02
5022,Backpack,Accessories,1457.23,3,2024-02-08
5023,Tablet,Electronics,1183.63,2,2024-02-11
5024,Headphones,Electronics,345.08,4,2024-03-01
5025,Sweater,Clothing,1000.29,2,2024-02-08
5026,Laptop,Electronics,434.03,4,2024-02-01
5027,Sunglasses,Accessories,454.36,2,2024-02-02
5028,Headphones,Electronics,662.0,5,2024-02-07
5029,Smartwatch,Electronics,487.57,4,2024-02-02
5030,T-shirt,Clothing,244.62,1,2024-02-15
5031,Belt,Accessories,1325.44,5,2024-02-29
5032,Laptop,Electronics,1266.17,5,2024-02-04
5033,T-shirt,Clothing,954.51,3,2024-02-14
5034,Shoes,Clothing,33.81,1,2024-02-26
5035,Shoes,Clothing,241.88,5,2024-02-24
5036,Tablet,Electronics,228.14,1,2024-03-02
5037,Bracelet,Accessories,877.63,2,2024-02-29
5038,Sweater,Clothing,308.94,1,2024-02-03
5039,Shoes,Clothing,598.63,4,2024-03-01
5040,Tablet,Electronics,678.71,4,2024-02-23
5041,Wallet,Accessories,1430.51,4,2024-02-18
5042,Mobile,Electronics,601.3,4,2024-02-13
5043,Sunglasses,Accessories,1426.86,5,2024-02-20
5044,Jacket,Clothing,1380.85,1,2024-02-04
5045,Jeans,Clothing,1067.94,3,2024-02-22
5046,Smartwatch,Electronics,31.64,2,2024-03-01
5047,Jeans,Clothing,747.36,1,2024-02-05
5048,T-shirt,Clothing,177.37,5,2024-02-12
5049,Jeans,Clothing,337.31,5,2024-02-06
5050,T-shirt,Clothing,645.3,4,2024-03-01
5051,Jacket,Clothing,99.09,4,2024-02-10
5052,Sunglasses,Accessories,711.22,2,2024-02-22
5053,Sunglasses,Accessories,1433.84,5,2024-03-02
5054,Mobile,Electronics,1137.24,1,2024-02-12
5055,Cap,Clothing,1031.61,5,2024-02-06
5056,Sweater,Clothing,120.95,4,2024-02-29
5057,Bracelet,Accessories,1189.15,3,2024-02-15
5058,Sweater,Clothing,1027.36,4,2024-02-02
5059,Jacket,Clothing,1124.07,2,2024-02-23
5060,Watch,Accessories,1342.53,5,2024-02-16
5061,Wallet,Accessories,40.64,5,2024-02-20
5062,Bracelet,Accessories,184.65,5,2024-02-18
5063,Jeans,Clothing,421.31,3,2024-02-24
5064,Tablet,Electronics,474.9,2,2024-02-14
5065,Laptop,Electronics,859.27,1,2024-02-19
5066,Jeans,Clothing,253.21,5,2024-02-13
5067,Tablet,Electronics,1349.06,4,2024-02-24
5068,Camera,Electronics,1267.86,5,2024-02-24
5069,Jeans,Clothing,358.09,2,2024-02-13
5070,Smartwatch,Electronics,147.4,1,2024-03-01
5071,Mobile,Electronics,799.08,1,2024-02-15
5072,Smartwatch,Electronics,149.6,3,2024-02-16
5073,Bracelet,Accessories,196.66,5,2024-02-05
5074,Shoes,Clothing,456.71,5,2024-02-03
5075,Backpack,Accessories,939.32,3,2024-02-20
5076,Smartwatch,Electronics,731.94,1,2024-02-25
5077,Backpack,Accessories,430.53,4,2024-02-13
5078,Watch,Accessories,1280.25,1,2024-03-02
5079,Laptop,Electronics,1456.86,2,2024-02-18
5080,Watch,Accessories,568.39,3,2024-02-28
5081,Mobile,Electronics,63.55,5,2024-02-12
5082,Tablet,Electronics,1231.06,1,2024-02-13
5083,Wallet,Accessories,603.62,3,2024-02-09
5084,Backpack,Accessories,294.45,5,2024-02-05
5085,Smartwatch,Electronics,1477.6,1,2024-02-14
5086,Jeans,Clothing,202.84,4,2024-02-05
5087,Laptop,Electronics,840.75,5,2024-03-01
5088,Sunglasses,Accessories,812.05,5,2024-02-28
5089,Jacket,Clothing,1134.96,1,2024-02-11
5090,Backpack,Accessories,821.3,1,2024-02-26
5091,Watch,Accessories,1184.02,3,2024-02-16
5092,Wallet,Accessories,1297.12,1,2024-02-11
5093,Bracelet,Accessories,1123.25,5,2024-02-22
5094,Smartwatch,Electronics,1199.58,4,2024-03-02
5095,Jacket,Clothing,472.5,5,2024-02-22
5096,Belt,Accessories,305.58,5,2024-02-10
5097,Watch,Accessories,950.57,5,2024-02-04
5098,Headphones,Electronics,1313.77,4,2024-02-26
5099,Headphones,Electronics,789.12,2,2024-02-16
5100,Watch,Accessories,312.09,4,2024-02-02
5101,Sunglasses,Accessories,67.01,3,2024-02-14
5102,Shoes,Clothing,1302.6,5,2024-02-03
5103,Smartwatch,Electronics,167.76,5,2024-02-24
5104,Smartwatch,Electronics,934.65,5,2024-02-13
5105,Jeans,Clothing,971.5,1,2024-02-07
5106,Belt,Accessories,1267.01,2,2024-02-04
5107,Tablet,Electronics,571.86,5,2024-02-06
5108,Sweater,Clothing,26.82,1,2024-03-02
5109,Camera,Electronics,1263.65,4,2024-02-07
5110,Sweater,Clothing,1100.55,3,2024-02-17
5111,Mobile,Electronics,465.91,5,2024-02-10
5112,Wallet,Accessories,498.8,5,2024-02-06
5113,Jeans,Clothing,211.12,2,2024-02-04
5114,Sweater,Clothing,805.34,4,2024-02-04
5115,Headphones,Electronics,587.26,1,2024-02-12
5116,Bracelet,Accessories,1096.93,3,2024-02-21
5117,Jeans,Clothing,464.82,1,2024-02-20
5118,Smartwatch,Electronics,257.16,1,2024-02-22
5119,Tablet,Electronics,339.35,5,2024-02-26
5120,Shoes,Clothing,1158.52,1,2024-02-12
5121,Watch,Accessories,934.8,2,2024-02-24
5122,Camera,Electronics,976.47,5,2024-02-09
5123,Camera,Electronics,346.95,5,2024-03-01
5124,Sunglasses,Accessories,931.52,2,2024-02-08
5125,Mobile,Electronics,970.2,3,2024-02-28
5126,T-shirt,Clothing,435.47,3,2024-02-03
5127,Jacket,Clothing,530.84,2,2024-02-02
5128,Bracelet,Accessories,161.9,5,2024-02-13
5129,Shoes,Clothing,35.2,5,2024-02-03
5130,Sweater,Clothing,1449.49,5,2024-03-01
5131,Jeans,Clothing,283.47,1,2024-02-01
5132,Camera,Electronics,445.93,3,2024-03-02
5133,Smartwatch,Electronics,356.59,3,2024-02-05
5134,Watch,Accessories,338.51,1,2024-02-20
5135,Headphones,Electronics,605.53,3,2024-02-12
5136,Shoes,Clothing,1435.7,4,2024-02-14
5137,Laptop,Electronics,66.31,4,2024-02-26
5138,Wallet,Accessories,77.15,1,2024-02-03
5139,Watch,Accessories,740.48,3,2024-02-27
5140,Cap,Clothing,1025.91,3,2024-02-28
5141,Watch,Accessories,76.09,4,2024-02-19
5142,Headphones,Electronics,774.0,3,2024-02-05
5143,Sunglasses,Accessories,544.75,1,2024-02-24
5144,Cap,Clothing,13.31,2,2024-02-11
5145,Belt,Accessories,1004.94,2,2024-02-13
5146,Smartwatch,Electronics,758.09,2,2024-02-17
5147,Headphones,Electronics,346.74,2,2024-02-13
5148,Headphones,Electronics,724.31,1,2024-02-13
5149,Belt,Accessories,392.87,1,2024-03-01
5150,Watch,Accessories,952.89,2,2024-02-17
5151,Wallet,Accessories,1430.7,4,2024-02-10
5152,Backpack,Accessories,1459.32,3,2024-02-17
5153,Cap,Clothing,150.38,5,2024-02-20
5154,Jacket,Clothing,713.0,1,2024-02-01
5155,Watch,Accessories,832.96,4,2024-02-13
5156,Wallet,Accessories,1238.95,3,2024-02-24
5157,Cap,Clothing,41.9,1,2024-03-01
5158,Shoes,Clothing,166.85,4,2024-02-10
5159,Wallet,Accessories,96.81,2,2024-02-12
5160,Mobile,Electronics,911.59,5,2024-02-09
5161,Headphones,Electronics,765.54,3,2024-02-10
5162,T-shirt,Clothing,1215.58,3,2024-02-03
5163,Sunglasses,Accessories,1424.23,2,2024-02-21
5164,Camera,Electronics,222.32,4,2024-02-12
5165,T-shirt,Clothing,925.91,3,2024-02-20
5166,Camera,Electronics,660.22,2,2024-02-19
5167,Bracelet,Accessories,969.51,1,2024-02-18
5168,Watch,Accessories,1343.22,2,2024-02-03
5169,Mobile,Electronics,1310.09,3,2024-02-18
5170,Bracelet,Accessories,96.17,1,2024-02-11
5171,Bracelet,Accessories,322.75,1,2024-02-19
5172,T-shirt,Clothing,312.6,4,2024-02-14
5173,Watch,Accessories,1034.83,2,2024-02-27
5174,Camera,Electronics,782.52,4,2024-02-29
5175,Tablet,Electronics,775.75,3,2024-02-02
5176,Belt,Accessories,1485.17,2,2024-02-21
5177,Smartwatch,Electronics,153.74,1,2024-02-29
5178,Laptop,Electronics,333.41,1,2024-02-09
5179,Mobile,Electronics,1158.05,1,2024-02-27
5180,Jacket,Clothing,971.74,2,2024-02-14
5181,Jacket,Clothing,437.6,1,2024-02-22
5182,Jacket,Clothing,520.86,1,2024-02-24
5183,Watch,Accessories,244.24,3,2024-02-11
5184,Bracelet,Accessories,1446.11,5,2024-02-09
5185,Backpack,Accessories,1142.2,3,2024-02-23
5186,Camera,Electronics,790.36,1,2024-02-24
5187,Smartwatch,Electronics,1074.09,3,2024-02-28
5188,Bracelet,Accessories,778.06,2,2024-02-27
5189,T-shirt,Clothing,1093.26,2,2024-02-24
5190,Wallet,Accessories,36.83,2,2024-02-11
5191,Camera,Electronics,646.64,4,2024-02-11
5192,Cap,Clothing,959.97,3,2024-02-19
5193,Jacket,Clothing,117.3,2,2024-03-02
5194,Shoes,Clothing,290.33,1,2024-02-10
5195,Jacket,Clothing,100.22,4,2024-02-03
5196,Watch,Accessories,539.98,5,2024-02-29
5197,Headphones,Electronics,742.47,3,2024-02-27
5198,Shoes,Clothing,670.03,5,2024-02-19
5199,Watch,Accessories,573.1,4,2024-02-27
5200,Watch,Accessories,641.89,1,2024-02-18
5201,Laptop,Electronics,1358.82,2,2024-02-08
5202,Sunglasses,Accessories,395.28,4,2024-02-17
5203,Headphones,Electronics,284.2,2,2024-02-28
5204,Backpack,Accessories,1346.43,2,2024-02-27
5205,Shoes,Clothing,638.96,5,2024-03-02
5206,Jeans,Clothing,609.73,3,2024-02-29
5207,Mobile,Electronics,526.23,4,2024-02-04
5208,Shoes,Clothing,145.01,2,2024-03-02
5209,Jeans,Clothing,120.85,1,2024-02-10
5210,Laptop,Electronics,1161.81,1,2024-03-01
5211,Tablet,Electronics,515.5,4,2024-02-13
5212,T-shirt,Clothing,444.35,3,2024-02-02
5213,Sunglasses,Accessories,1141.83,2,2024-02-25
5214,Mobile,Electronics,1054.0,1,2024-02-16
5215,Sunglasses,Accessories,64.03,1,2024-02-10
5216,Wallet,Accessories,540.74,5,2024-02-16
5217,Watch,Accessories,1065.29,4,2024-02-09
5218,Jacket,Clothing,371.93,3,2024-02-22
5219,Camera,Electronics,502.36,2,2024-02-22
5220,Smartwatch,Electronics,104.53,5,2024-02-28
5221,Backpack,Accessories,174.61,5,2024-02-17
5222,Bracelet,Accessories,1051.58,5,2024-02-05
5223,Camera,Electronics,1357.4,2,2024-02-06
5224,Tablet,Electronics,947.5,5,2024-02-21
5225,Cap,Clothing,1431.43,4,2024-02-18
5226,Belt,Accessories,735.47,2,2024-02-11
5227,Camera,Electronics,377.87,3,2024-02-07
5228,Camera,Electronics,648.4,5,2024-02-13
5229,Shoes,Clothing,742.06,4,2024-02-26
5230,Mobile,Electronics,1411.61,1,2024-02-05
5231,Camera,Electronics,1343.91,5,2024-02-23
5232,Jacket,Clothing,59.03,4,2024-02-16
5233,Wallet,Accessories,1299.78,4,2024-02-25
5234,Sunglasses,Accessories,496.7,4,2024-02-17
5235,Wallet,Accessories,285.25,5,2024-02-02
5236,Cap,Clothing,215.62,2,2024-02-15
5237,Camera,Electronics,588.1,4,2024-02-05
5238,Camera,Electronics,349.13,4,2024-02-16
5239,Jeans,Clothing,478.2,4,2024-02-21
5240,Camera,Electronics,176.04,3,2024-02-22
5241,Jacket,Clothing,953.13,3,2024-02-21
5242,Headphones,Electronics,1167.83,1,2024-02-08
5243,Sunglasses,Accessories,770.18,5,2024-02-25
5244,Bracelet,Accessories,1115.59,2,2024-02-17
5245,T-shirt,Clothing,114.93,3,2024-02-08
5246,T-shirt,Clothing,597.89,5,2024-02-23
5247,Mobile,Electronics,974.41,5,2024-02-03
5248,Watch,Accessories,456.25,3,2024-02-27
5249,Smartwatch,Electronics,1337.96,5,2024-02-14
5250,Sweater,Clothing,787.94,5,2024-02-09
5251,Jacket,Clothing,1122.27,4,2024-02-19
5252,Sweater,Clothing,70.48,3,2024-02-13
5253,Sunglasses,Accessories,487.16,5,2024-02-29
5254,Tablet,Electronics,846.51,2,2024-02-01
5255,T-shirt,Clothing,1232.81,1,2024-02-18
5256,Camera,Electronics,1409.09,5,2024-02-19
5257,Belt,Accessories,1245.42,2,2024-02-24
5258,Sweater,Clothing,1427.58,5,2024-02-01
5259,Tablet,Electronics,784.45,2,2024-02-10
5260,Bracelet,Accessories,1450.28,3,2024-02-21
5261,Camera,Electronics,1369.53,5,2024-02-28
5262,Jacket,Clothing,1359.05,2,2024-02-29
5263,Sweater,Clothing,538.3,4,2024-02-29
5264,Shoes,Clothing,79.66,4,2024-02-03
5265,Jeans,Clothing,456.76,3,2024-02-09
5266,Shoes,Clothing,1497.93,2,2024-02-05
5267,T-shirt,Clothing,379.53,3,2024-02-16
5268,Cap,Clothing,836.41,5,2024-02-15
5269,Shoes,Clothing,727.25,1,2024-02-02
5270,Sweater,Clothing,1354.16,4,2024-02-11
5271,Headphones,Electronics,1193.58,1,2024-02-04
5272,Sunglasses,Accessories,683.65,4,2024-02-27
5273,Wallet,Accessories,1215.99,5,2024-02-23
5274,Bracelet,Accessories,1021.17,4,2024-02-10
5275,Tablet,Electronics,833.03,1,2024-02-16
5276,Backpack,Accessories,756.18,3,2024-02-26
5277,T-shirt,Clothing,532.64,3,2024-03-01
5278,Jacket,Clothing,1265.83,1,2024-02-10
5279,Sweater,Clothing,644.68,3,2024-02-29
5280,Watch,Accessories,666.32,2,2024-02-17
5281,Wallet,Accessories,411.22,1,2024-02-24
5282,Sunglasses,Accessories,1041.98,3,2024-03-02
5283,Bracelet,Accessories,356.05,5,2024-02-21
5284,Backpack,Accessories,1493.72,5,2024-02-18
5285,Mobile,Electronics,328.28,4,2024-02-17
5286,Tablet,Electronics,998.78,2,2024-02-10
5287,Wallet,Accessories,868.5,5,2024-02-21
5288,Camera,Electronics,635.95,4,2024-02-21
5289,Shoes,Clothing,1204.13,1,2024-02-10
5290,Headphones,Electronics,208.5,3,2024-02-06
5291,Sweater,Clothing,1416.46,2,2024-02-16
5292,Sunglasses,Accessories,345.54,5,2024-02-13
5293,Camera,Electronics,476.0,1,2024-02-01
5294,T-shirt,Clothing,832.31,4,2024-02-18
5295,Headphones,Electronics,416.81,2,2024-02-27
5296,Bracelet,Accessories,1334.64,5,2024-03-01
5297,Wallet,Accessories,860.84,3,2024-03-02
5298,Mobile,Electronics,401.35,4,2024-02-19
5299,Sunglasses,Accessories,99.96,4,2024-02-01
5300,Shoes,Clothing,85.09,5,2024-03-01
5301,Headphones,Electronics,112.77,2,2024-02-17
5302,Sunglasses,Accessories,605.7,3,2024-02-05
5303,Belt,Accessories,440.25,1,2024-02-26
5304,Bracelet,Accessories,368.21,1,2024-02-22
5305,Jeans,Clothing,570.03,5,2024-02-17
5306,Laptop,Electronics,588.29,4,2024-02-03
5307,Watch,Accessories,1021.86,3,2024-02-17
5308,Wallet,Accessories,1341.81,4,2024-02-10
5309,Smartwatch,Electronics,383.22,5,2024-02-02
5310,Sunglasses,Accessories,156.37,3,2024-02-24
5311,Shoes,Clothing,186.26,3,2024-02-07
5312,Laptop,Electronics,701.24,2,2024-02-24
5313,Tablet,Electronics,892.78,3,2024-02-01
5314,Tablet,Electronics,1490.19,2,2024-02-14
5315,Watch,Accessories,480.91,4,2024-02-15
5316,Smartwatch,Electronics,576.22,2,2024-02-07
5317,Laptop,Electronics,432.98,5,2024-02-07
5318,Headphones,Electronics,1484.68,4,2024-02-17
5319,Jeans,Clothing,121.48,1,2024-03-02
5320,Wallet,Accessories,648.85,4,2024-02-04
5321,Belt,Accessories,75.7,2,2024-02-21
5322,Belt,Accessories,684.79,4,2024-02-02
5323,Laptop,Electronics,891.7,3,2024-02-11
5324,Sunglasses,Accessories,782.55,2,2024-02-02
5325,T-shirt,Clothing,996.63,1,2024-02-10
5326,Wallet,Accessories,164.42,1,2024-02-14
5327,Sweater,Clothing,1084.34,4,2024-02-04
5328,T-shirt,Clothing,1422.34,5,2024-02-17
5329,Watch,Accessories,576.7,3,2024-02-22
5330,Jeans,Clothing,554.89,4,2024-02-25
5331,Watch,Accessories,934.31,3,2024-02-10
5332,Laptop,Electronics,511.52,3,2024-02-08
5333,Tablet,Electronics,1166.0,1,2024-02-05
5334,Belt,Accessories,1021.18,5,2024-02-16
5335,Sunglasses,Accessories,1010.3,5,2024-02-16
5336,Watch,Accessories,381.47,5,2024-02-14
5337,Laptop,Electronics,1205.46,5,2024-02-16
5338,Jacket,Clothing,125.92,2,2024-02-10
5339,Jeans,Clothing,1479.71,4,2024-02-13
5340,T-shirt,Clothing,623.59,5,2024-02-26
5341,Jacket,Clothing,1282.64,3,2024-02-06
5342,Laptop,Electronics,1035.01,3,2024-02-20
5343,Sweater,Clothing,103.53,2,2024-02-16
5344,T-shirt,Clothing,346.0,4,2024-02-19
5345,Mobile,Electronics,1426.13,4,2024-02-11
5346,Jeans,Clothing,29.18,3,2024-02-07
5347,Mobile,Electronics,770.78,4,2024-02-27
5348,Shoes,Clothing,133.09,5,2024-02-27
5349,Wallet,Accessories,719.18,4,2024-02-22
5350,Mobile,Electronics,494.68,1,2024-02-22
5351,Jacket,Clothing,206.0,3,2024-02-08
5352,Watch,Accessories,799.57,2,2024-02-12
5353,Belt,Accessories,47.06,3,2024-02-28
5354,Backpack,Accessories,16.13,3,2024-02-05
5355,Laptop,Electronics,844.01,4,2024-02-07
5356,T-shirt,Clothing,1247.63,4,2024-02-11
5357,Smartwatch,Electronics,466.4,4,2024-02-10
5358,T-shirt,Clothing,627.07,3,2024-02-29
5359,Bracelet,Accessories,1345.02,1,2024-02-04
5360,Tablet,Electronics,550.03,2,2024-02-07
5361,Smartwatch,Electronics,982.7,5,2024-02-26
5362,Smartwatch,Electronics,860.17,1,2024-02-08
5363,Watch,Accessories,770.62,4,2024-02-14
5364,Camera,Electronics,320.87,4,2024-02-26
5365,Backpack,Accessories,264.72,3,2024-02-19
5366,Smartwatch,Electronics,589.93,4,2024-02-01
5367,Wallet,Accessories,908.26,3,2024-03-01
5368,Cap,Clothing,787.4,4,2024-02-14
5369,Watch,Accessories,849.62,4,2024-02-12
5370,Jacket,Clothing,81.74,3,2024-02-26
5371,Camera,Electronics,1262.42,5,2024-02-15
5372,Laptop,Electronics,13.95,2,2024-02-29
5373,Belt,Accessories,894.58,5,2024-02-19
5374,Jeans,Clothing,153.95,3,2024-02-19
5375,Cap,Clothing,280.16,1,2024-02-24
5376,Headphones,Electronics,325.3,2,2024-02-17
5377,Bracelet,Accessories,1387.29,2,2024-02-27
5378,Watch,Accessories,276.26,5,2024-02-29
5379,Shoes,Clothing,1018.61,5,2024-02-23
5380,Mobile,Electronics,560.51,2,2024-02-26
5381,Watch,Accessories,976.78,5,2024-02-24
5382,Smartwatch,Electronics,49.36,1,2024-02-16
5383,Watch,Accessories,899.76,2,2024-02-01
5384,Jacket,Clothing,844.16,3,2024-02-26
5385,Smartwatch,Electronics,1322.98,3,2024-02-08
5386,Smartwatch,Electronics,486.45,4,2024-02-11
5387,Mobile,Electronics,537.56,3,2024-02-07
5388,Watch,Accessories,343.31,4,2024-03-02
5389,Camera,Electronics,963.4,2,2024-02-26
5390,Wallet,Accessories,970.94,1,2024-02-06
5391,Shoes,Clothing,213.36,3,2024-03-02
5392,Tablet,Electronics,1235.53,4,2024-02-03
5393,T-shirt,Clothing,338.07,4,2024-02-27
5394,Bracelet,Accessories,1413.3,1,2024-02-19
5395,Bracelet,Accessories,1371.62,1,2024-02-22
5396,Laptop,Electronics,730.85,3,2024-02-13
5397,Shoes,Clothing,1180.31,1,2024-02-20
5398,Jacket,Clothing,1452.46,3,2024-02-04
5399,Jeans,Clothing,152.73,5,2024-02-13
5400,Jacket,Clothing,214.42,2,2024-02-21
5401,Shoes,Clothing,475.89,3,2024-02-27
5402,Sweater,Clothing,844.71,2,2024-03-02
5403,Laptop,Electronics,1355.32,5,2024-02-17
5404,Jacket,Clothing,289.55,3,2024-02-08
5405,Mobile,Electronics,316.19,1,2024-02-01
5406,Shoes,Clothing,594.86,4,2024-02-23
5407,Shoes,Clothing,1489.35,5,2024-02-13
5408,Jacket,Clothing,213.89,5,2024-02-21
5409,Camera,Electronics,488.42,1,2024-02-11
5410,Laptop,Electronics,906.71,5,2024-02-08
5411,Tablet,Electronics,1248.7,4,2024-02-16
5412,Wallet,Accessories,484.17,1,2024-02-29
5413,Tablet,Electronics,723.51,2,2024-02-18
5414,Camera,Electronics,317.34,5,2024-02-03
5415,Watch,Accessories,525.23,4,2024-02-07
5416,Mobile,Electronics,1056.78,3,2024-02-11
5417,Cap,Clothing,92.08,2,2024-02-29
5418,Jacket,Clothing,498.57,4,2024-02-19
5419,T-shirt,Clothing,872.41,3,2024-02-20
5420,T-shirt,Clothing,150.78,2,2024-02-09
5421,Laptop,Electronics,598.52,2,2024-02-25
5422,Laptop,Electronics,994.4,3,2024-02-10
5423,Cap,Clothing,1048.11,2,2024-02-03
5424,Mobile,Electronics,888.56,5,2024-02-28
5425,Belt,Accessories,383.51,4,2024-02-03
5426,Camera,Electronics,1270.85,3,2024-02-29
5427,Wallet,Accessories,733.67,3,2024-02-29
5428,Belt,Accessories,942.2,1,2024-02-09
5429,Camera,Electronics,1310.36,4,2024-02-20
5430,T-shirt,Clothing,939.86,1,2024-02-19
5431,Jeans,Clothing,1463.11,1,2024-02-24
5432,Smartwatch,Electronics,176.29,2,2024-02-20
5433,Shoes,Clothing,136.83,4,2024-02-02
5434,Shoes,Clothing,549.91,3,2024-02-15
5435,Jeans,Clothing,1110.18,2,2024-02-08
5436,Camera,Electronics,1102.52,1,2024-02-10
5437,Backpack,Accessories,1322.69,3,2024-02-12
5438,Tablet,Electronics,1455.96,1,2024-02-06
5439,Shoes,Clothing,1319.24,3,2024-02-26
5440,Mobile,Electronics,1477.72,3,2024-02-29
5441,Smartwatch,Electronics,1108.52,4,2024-02-26
5442,Laptop,Electronics,144.7,4,2024-02-11
5443,Belt,Accessories,1492.59,4,2024-02-11
5444,Shoes,Clothing,1030.87,3,2024-02-10
5445,Smartwatch,Electronics,747.2,1,2024-02-21
5446,Wallet,Accessories,736.11,4,2024-02-14
5447,Shoes,Clothing,281.12,2,2024-02-12
5448,T-shirt,Clothing,676.04,2,2024-02-16
5449,Laptop,Electronics,1202.52,3,2024-02-24
5450,Sweater,Clothing,77.84,3,2024-02-28
5451,Mobile,Electronics,664.6,3,2024-02-08
5452,Laptop,Electronics,65.51,3,2024-02-19
5453,Shoes,Clothing,361.79,1,2024-02-22
